parent_directory|object_type|name|size_in_bytes
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\__pycache__|File|typing_extensions.cpython-310.pyc|65014
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\__pycache__|File|__init__.cpython-310.pyc|3106
C:\Users\1\new_project\venv\Lib\site-packages\pip\__pycache__|File|__init__.cpython-310.pyc|610
C:\Users\1\new_project\venv\Lib\site-packages\pip\__pycache__|File|__main__.cpython-310.pyc|572
C:\Users\1\new_project\venv\Lib\site-packages\pip\__pycache__|File|__pip-runner__.cpython-310.pyc|1608
C:\Users\1\new_project\venv\Lib\site-packages\pip-23.0.1.dist-info|File|entry_points.txt|124
C:\Users\1\new_project\venv\Lib\site-packages\pip-23.0.1.dist-info|File|INSTALLER|4
C:\Users\1\new_project\venv\Lib\site-packages\pip-23.0.1.dist-info|File|LICENSE.txt|1093
C:\Users\1\new_project\venv\Lib\site-packages\pip-23.0.1.dist-info|File|METADATA|4072
C:\Users\1\new_project\venv\Lib\site-packages\pip-23.0.1.dist-info|File|RECORD|77187
C:\Users\1\new_project\venv\Lib\site-packages\pip-23.0.1.dist-info|File|REQUESTED|0
C:\Users\1\new_project\venv\Lib\site-packages\pip-23.0.1.dist-info|File|top_level.txt|4
C:\Users\1\new_project\venv\Lib\site-packages\pip-23.0.1.dist-info|File|WHEEL|92
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources|File|__init__.py|108568
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources|Directory|extern|5351
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources|Directory|_vendor|1356945
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources|Directory|__pycache__|100540
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\extern|File|__init__.py|2426
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\extern|Directory|__pycache__|2925
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\extern\__pycache__|File|__init__.cpython-310.pyc|2925
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor|File|appdirs.py|24701
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor|File|zipp.py|8425
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor|File|__init__.py|0
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor|Directory|importlib_resources|59790
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor|Directory|jaraco|76202
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor|Directory|more_itertools|294658
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor|Directory|packaging|175360
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor|Directory|pyparsing|687189
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor|Directory|__pycache__|30620
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources|File|abc.py|3886
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources|File|readers.py|3566
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources|File|simple.py|2836
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources|File|_adapters.py|4504
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources|File|_common.py|2741
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources|File|_compat.py|2706
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources|File|_itertools.py|884
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources|File|_legacy.py|3494
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources|File|__init__.py|506
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources|Directory|__pycache__|34667
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__pycache__|File|abc.cpython-310.pyc|5361
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__pycache__|File|readers.cpython-310.pyc|5445
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__pycache__|File|simple.cpython-310.pyc|4709
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__pycache__|File|_adapters.cpython-310.pyc|7335
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__pycache__|File|_common.cpython-310.pyc|2625
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__pycache__|File|_compat.cpython-310.pyc|3485
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__pycache__|File|_itertools.cpython-310.pyc|872
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__pycache__|File|_legacy.cpython-310.pyc|4208
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__pycache__|File|__init__.cpython-310.pyc|627
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\jaraco|File|context.py|5420
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\jaraco|File|functools.py|13515
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\jaraco|File|__init__.py|0
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\jaraco|Directory|text|35174
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\jaraco|Directory|__pycache__|22093
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\jaraco\text|File|__init__.py|15526
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\jaraco\text|Directory|__pycache__|19648
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\jaraco\text\__pycache__|File|__init__.cpython-310.pyc|19648
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\jaraco\__pycache__|File|context.cpython-310.pyc|6311
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\jaraco\__pycache__|File|functools.cpython-310.pyc|15603
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\jaraco\__pycache__|File|__init__.cpython-310.pyc|179
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\more_itertools|File|more.py|132569
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\more_itertools|File|recipes.py|18410
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\more_itertools|File|__init__.py|83
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\more_itertools|Directory|__pycache__|143596
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\more_itertools\__pycache__|File|more.cpython-310.pyc|123027
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\more_itertools\__pycache__|File|recipes.cpython-310.pyc|20315
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\more_itertools\__pycache__|File|__init__.cpython-310.pyc|254
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\packaging|File|markers.py|8496
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\packaging|File|requirements.py|4706
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\packaging|File|specifiers.py|30110
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\packaging|File|tags.py|15699
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\packaging|File|utils.py|4200
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\packaging|File|version.py|14665
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\packaging|File|_manylinux.py|11488
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\packaging|File|_musllinux.py|4378
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\packaging|File|_structures.py|1431
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\packaging|File|__about__.py|661
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\packaging|File|__init__.py|497
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\packaging|Directory|__pycache__|79029
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__|File|markers.cpython-310.pyc|9285
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__|File|requirements.cpython-310.pyc|3973
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__|File|specifiers.cpython-310.pyc|21516
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__|File|tags.cpython-310.pyc|12179
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__|File|utils.cpython-310.pyc|3564
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__|File|version.cpython-310.pyc|12914
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__|File|_manylinux.cpython-310.pyc|7289
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__|File|_musllinux.cpython-310.pyc|4601
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__|File|_structures.cpython-310.pyc|2694
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__|File|__about__.cpython-310.pyc|579
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__|File|__init__.cpython-310.pyc|435
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing|File|actions.py|6426
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing|File|common.py|12936
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing|File|core.py|213310
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing|File|exceptions.py|9023
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing|File|helpers.py|39129
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing|File|results.py|25341
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing|File|testing.py|13402
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing|File|unicode.py|10787
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing|File|util.py|6805
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing|File|__init__.py|9159
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing|Directory|diagram|40214
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing|Directory|__pycache__|300657
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\diagram|File|__init__.py|23668
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\diagram|Directory|__pycache__|16546
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\diagram\__pycache__|File|__init__.cpython-310.pyc|16546
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\__pycache__|File|actions.cpython-310.pyc|7168
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\__pycache__|File|common.cpython-310.pyc|10094
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\__pycache__|File|core.cpython-310.pyc|176411
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\__pycache__|File|exceptions.cpython-310.pyc|9052
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\__pycache__|File|helpers.cpython-310.pyc|35329
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\__pycache__|File|results.cpython-310.pyc|24770
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\__pycache__|File|testing.cpython-310.pyc|12086
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\__pycache__|File|unicode.cpython-310.pyc|10047
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\__pycache__|File|util.cpython-310.pyc|8594
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\__pycache__|File|__init__.cpython-310.pyc|7106
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\__pycache__|File|appdirs.cpython-310.pyc|20233
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\__pycache__|File|zipp.cpython-310.pyc|10215
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\_vendor\__pycache__|File|__init__.cpython-310.pyc|172
C:\Users\1\new_project\venv\Lib\site-packages\pkg_resources\__pycache__|File|__init__.cpython-310.pyc|100540
C:\Users\1\new_project\venv\Lib\site-packages\requests|File|adapters.py|19553
C:\Users\1\new_project\venv\Lib\site-packages\requests|File|api.py|6449
C:\Users\1\new_project\venv\Lib\site-packages\requests|File|auth.py|10187
C:\Users\1\new_project\venv\Lib\site-packages\requests|File|certs.py|429
C:\Users\1\new_project\venv\Lib\site-packages\requests|File|compat.py|1451
C:\Users\1\new_project\venv\Lib\site-packages\requests|File|cookies.py|18560
C:\Users\1\new_project\venv\Lib\site-packages\requests|File|exceptions.py|3811
C:\Users\1\new_project\venv\Lib\site-packages\requests|File|help.py|3875
C:\Users\1\new_project\venv\Lib\site-packages\requests|File|hooks.py|733
C:\Users\1\new_project\venv\Lib\site-packages\requests|File|models.py|35223
C:\Users\1\new_project\venv\Lib\site-packages\requests|File|packages.py|957
C:\Users\1\new_project\venv\Lib\site-packages\requests|File|sessions.py|30373
C:\Users\1\new_project\venv\Lib\site-packages\requests|File|status_codes.py|4235
C:\Users\1\new_project\venv\Lib\site-packages\requests|File|structures.py|2912
C:\Users\1\new_project\venv\Lib\site-packages\requests|File|utils.py|33448
C:\Users\1\new_project\venv\Lib\site-packages\requests|File|_internal_utils.py|1495
C:\Users\1\new_project\venv\Lib\site-packages\requests|File|__init__.py|4963
C:\Users\1\new_project\venv\Lib\site-packages\requests|File|__version__.py|435
